0.041	1.201	0.649	1.224	-1.048	0.324	2.077	0.555	0.856	0.727	0.005	-1.639	-0.879	0.829	-0.196	-0.145	-0.505	0.387	0.337	1.636	-0.759	-0.293	1.416	2.207	0.037	-1.030	1.740	0.517	0.177	0.089	0.703	1.745	-1.566	1.262	-0.250	0.641	-0.216	-1.327	-0.758	-1.352	-0.419	-0.734	0.482	-1.089	0.310	-1.823	0.020	-1.193	-0.601	0.395	1.869	1.370	-2.923	1.487	-0.929	-1.181	-0.223	-0.518	0.396	0.210	-1.156	-0.299	0.171	1.056	-0.885	-0.863	0.525	-0.092	1.339	-0.918	0.295	2.100	1.079	0.752	-0.506	0.594	0.263	-1.310	-0.210	0.440	-0.740	-0.858	-0.157	0.543	1.495	-1.292	0.232	-0.391	-0.092	0.948	1.414
2.643	-0.316	0.731	0.385	0.168	-0.342	0.773	-0.138	-0.833	1.347	1.546	-0.274	0.332	0.342	-0.261	-1.114	-0.154	-1.525	0.100	-1.265	-0.210	-1.279	-0.230	0.632	-1.317	0.393	0.789	-0.545	0.762	2.700	-2.177	-2.179	0.777	0.757	0.163	0.558	0.865	-0.139	-0.323	-0.134	-0.168	-0.872	0.317	0.619	0.112	-0.613	0.860	-1.381	-0.452	0.829	-0.457	-0.291	-0.831	0.458	0.356	1.785	0.119	-0.338	-0.159	1.540	-0.011	0.614	-0.715	-0.133	0.551	0.881	-0.262	-0.531	-1.186	-0.156	-0.522	0.351	-2.825	-1.683	0.048	-0.086	-0.728	-1.879	1.371	-0.271	-1.743	-0.390	0.507	0.743	1.081	-0.086	0.930	-0.683	0.568	0.894	0.291
-1.114	1.035	-0.897	1.545	-0.311	1.633	0.274	0.544	-1.508	-1.759	-0.487	-0.541	0.042	1.178	0.615	0.656	-1.970	1.401	0.884	-0.798	0.788	-0.238	0.198	-1.277	-0.735	-1.401	-0.751	0.457	1.372	0.903	0.507	1.434	0.358	0.825	1.223	-0.398	0.060	0.439	-0.281	0.526	-1.558	-0.866	1.228	-1.623	0.355	0.651	-1.812	0.737	-1.436	-1.212	-0.285	-1.874	0.489	0.091	-0.535	-0.902	0.323	1.537	-0.925	0.147	1.313	0.432	-0.656	1.206	0.155	2.135	-0.679	-0.805	-0.769	0.432	0.346	-0.403	-0.230	-0.835	-1.016	-1.178	0.630	2.451	0.384	-0.975	-0.598	1.252	0.919	0.617	0.776	0.672	0.014	-0.325	0.504	1.242	1.447
1.134	0.561	0.844	0.683	-0.678	0.125	0.901	1.796	1.016	1.208	0.177	2.126	-1.197	-1.378	-0.127	0.714	0.977	0.836	1.050	0.139	0.384	-0.326	-0.785	0.329	0.504	0.956	-0.040	-1.038	0.045	-0.813	-0.497	0.351	-0.747	1.556	-0.981	-1.739	2.315	-1.535	1.059	0.216	1.840	0.612	-0.970	3.067	0.807	-1.123	0.127	1.010	0.566	1.005	-0.340	0.332	2.067	1.677	1.106	-1.103	0.124	0.383	0.978	-1.284	-0.138	0.698	-0.390	0.689	0.226	2.108	0.211	2.222	-0.238	-0.343	0.664	-0.743	0.810	0.850	-0.767	1.291	0.576	-0.152	1.986	0.533	0.347	-0.638	0.705	-0.499	-1.602	0.086	-0.160	-1.351	1.517	1.680	-0.378
-0.087	-2.275	-0.194	1.623	1.319	-0.691	0.361	-0.352	-0.271	1.290	0.510	0.484	-0.509	0.004	0.285	0.211	1.991	1.837	0.807	-1.316	0.943	0.266	0.545	-1.111	-0.481	-0.001	0.475	-0.041	0.788	-1.300	1.470	1.165	-1.206	0.436	-0.748	0.267	-1.530	1.484	0.498	-1.218	-0.135	1.160	0.510	-0.990	-0.001	0.583	-0.127	-3.551	1.337	-1.174	0.785	-0.345	-1.588	-0.641	0.091	1.582	1.428	1.337	0.089	2.114	-0.303	-2.026	0.655	0.753	-1.362	-1.315	-0.452	-1.388	1.341	0.485	-1.087	0.484	-0.058	-0.756	-0.185	-0.280	-0.054	-0.413	0.068	-0.588	1.502	0.154	-2.186	0.765	-0.891	-1.313	-2.222	0.533	-1.528	-1.095	0.668
-0.692	0.001	1.938	-0.907	-0.050	-1.067	-0.566	-0.302	0.102	-0.606	-0.726	-1.380	-0.072	0.467	-1.084	-0.824	0.493	-0.331	-1.334	-0.016	-0.929	0.543	0.806	-0.257	0.570	0.869	0.402	1.261	1.105	0.243	0.034	-0.466	0.268	-1.033	0.360	0.228	1.370	1.021	1.736	-0.847	0.730	-0.734	0.042	-0.985	0.679	-0.145	-0.909	1.067	-0.658	0.378	-0.876	-0.384	0.686	0.191	2.534	-0.187	-0.122	-0.075	0.111	-0.450	-0.774	-0.157	1.892	-0.180	-0.197	0.243	-0.571	-1.578	0.155	-0.016	1.209	1.553	-0.639	-0.945	0.714	-0.576	0.095	0.722	-0.754	0.517	-1.698	-0.517	2.133	0.260	0.019	-0.056	0.535	-0.889	-0.287	-0.634	-1.580
1.026	0.087	-0.913	-1.010	-0.847	0.314	-0.365	1.099	-0.700	1.390	-0.929	0.242	0.194	0.727	-1.092	0.022	0.875	-1.672	-1.712	1.040	-0.134	0.743	0.373	-0.951	-0.840	-0.154	0.411	0.280	-0.045	-0.390	-1.658	0.098	0.571	-1.005	0.381	0.080	0.744	-0.044	1.059	0.098	-0.286	-0.764	0.781	-0.523	0.681	-1.219	-0.623	-0.372	1.091	-1.051	1.125	1.193	-0.133	-1.891	-0.496	-0.355	0.123	0.567	0.958	0.265	-1.187	1.300	-0.771	0.951	-1.676	-0.825	-0.557	-0.245	-0.426	-0.360	-0.668	0.281	0.707	0.011	0.526	0.238	0.605	0.232	-1.222	-0.063	0.324	0.434	-2.340	1.278	-0.632	-0.772	0.116	0.491	-0.916	-2.268	0.261
-1.156	1.020	-0.075	0.201	-0.191	-2.646	-0.250	1.760	-0.203	0.214	-0.681	-0.348	-0.083	-1.914	-0.595	1.328	1.169	-0.877	-0.759	0.295	-1.043	0.495	0.716	-0.957	-0.597	-2.731	-0.093	0.139	-0.399	-1.011	-2.046	-0.143	-1.139	1.379	1.235	0.035	0.164	-0.567	0.051	-0.285	0.163	0.522	-0.097	0.861	-0.064	0.174	-0.850	-0.019	-1.330	-0.711	0.769	0.418	1.966	-0.698	0.244	1.372	-0.044	0.159	-0.241	-1.168	-1.239	0.018	-0.450	0.024	-0.175	0.204	1.011	-0.973	-1.564	-1.144	-0.315	-0.398	-1.935	1.250	-0.713	0.595	-1.139	-0.484	0.119	0.317	0.276	0.010	-0.063	-0.626	0.339	1.190	0.661	0.343	0.475	1.266	0.166
1.722	0.526	0.167	-0.575	0.515	1.107	0.045	-1.187	-1.172	0.218	-0.792	0.239	-0.274	0.200	0.193	1.208	-0.332	-0.525	1.134	0.360	-0.010	-0.323	-0.253	1.337	-0.513	0.913	-0.328	-1.516	-0.706	0.728	0.649	0.059	0.053	-1.238	0.952	0.451	-0.788	-0.837	-0.676	-0.976	-0.654	-1.464	0.844	0.630	2.579	1.007	1.280	1.709	-0.213	0.516	0.838	0.221	0.468	-0.170	-2.358	-0.541	-0.935	-0.293	0.622	0.193	-0.277	-0.682	1.044	0.630	-0.189	-0.434	2.182	-0.696	-1.280	0.611	-0.642	1.204	1.774	0.586	-3.418	-2.058	-0.908	1.165	-0.729	0.116	-0.412	-0.022	-0.776	-1.525	-0.345	0.420	0.845	0.383	2.017	-0.501	0.883
0.158	0.102	-1.136	1.459	0.260	-0.451	-2.201	-0.169	0.018	0.328	0.084	-0.946	0.245	0.798	0.148	0.045	0.224	0.267	0.910	-0.167	0.608	-1.795	-1.286	-0.436	1.687	0.247	-0.952	-1.412	-0.587	0.466	1.326	0.741	1.926	0.076	1.573	-0.736	0.486	2.551	0.177	-0.426	-0.135	-0.858	0.297	1.955	-0.124	-0.447	0.323	0.092	0.192	0.137	1.984	-0.520	0.649	0.186	-1.568	0.586	0.260	-0.200	0.203	-0.098	0.968	0.166	-0.209	-1.055	0.388	-1.034	-0.494	0.056	1.368	-1.331	1.151	0.355	-1.095	0.204	-0.533	-0.428	-1.938	-0.092	-1.523	0.888	0.320	0.337	-0.363	1.696	1.883	0.021	-2.041	1.601	0.204	-0.665	-0.645
0.715	0.543	0.127	-0.390	0.399	0.131	1.636	-0.444	0.681	1.801	-1.104	-0.676	1.952	0.587	1.032	-0.663	-0.677	-1.155	1.569	-0.911	0.019	0.501	0.060	2.274	1.202	-2.032	0.720	0.579	0.666	0.773	0.258	-1.210	1.012	-0.684	0.916	1.731	-1.184	-1.027	-0.323	1.029	-0.607	0.124	-0.904	1.095	0.731	0.871	-0.415	-1.075	-0.394	1.390	0.101	0.643	1.685	-0.406	0.527	-0.517	-0.364	0.354	0.356	-1.105	0.571	-0.528	-0.655	-1.286	0.004	0.424	0.609	-0.155	0.447	-0.300	-0.509	0.328	-0.636	0.882	0.719	0.481	-0.094	0.428	-0.063	0.281	-0.317	0.146	-0.736	-0.496	-1.086	0.342	-2.303	0.372	-0.782	-1.161	-1.190
-0.096	-0.096	0.268	0.143	1.241	0.720	0.072	-0.702	-1.175	-0.874	0.877	-1.052	-0.223	1.668	0.182	0.176	0.780	-0.573	0.698	-0.366	0.478	0.472	0.923	-0.626	2.058	-1.027	0.935	1.894	0.058	1.047	0.187	1.574	1.120	0.991	0.022	-0.931	-0.465	-1.006	-0.296	-1.146	0.491	0.236	0.379	-0.746	0.158	-1.839	1.387	-0.956	0.293	-0.898	-1.678	-0.272	0.230	-0.276	-0.256	-1.194	-1.523	0.510	1.523	-1.209	-0.218	-0.172	-1.652	-1.410	1.496	-1.223	1.947	0.145	-0.626	0.273	0.644	0.434	0.707	-0.628	-1.290	0.217	0.172	-2.428	0.308	-1.021	-0.273	0.382	0.108	0.025	-0.405	0.010	0.106	0.213	0.310	0.409	-0.180
2.490	0.235	-0.928	1.001	1.619	-0.463	0.425	-0.490	2.180	-0.287	0.100	0.659	0.044	-0.498	-0.266	0.744	1.089	1.321	0.454	-0.093	1.318	-1.001	-2.056	1.496	-0.900	0.301	0.837	0.229	-0.719	-0.778	-0.024	-0.394	-1.363	-0.468	0.625	-1.940	-0.514	-1.093	0.105	-0.327	-2.009	1.248	-0.353	0.596	-1.320	-1.069	0.675	1.028	-0.921	-1.226	0.943	-0.938	-1.170	-1.077	1.499	-0.561	1.472	0.316	-0.552	-2.436	0.103	0.326	-0.045	-0.388	0.079	0.185	-0.813	-0.554	0.443	-0.311	1.082	-1.101	-0.837	1.369	0.734	0.326	-1.670	0.980	0.070	-0.397	0.661	0.377	-2.176	0.864	0.757	1.202	-0.567	1.164	0.666	0.463	-1.810
-0.236	1.524	1.194	0.787	0.115	0.751	-0.941	0.013	-0.237	-0.029	0.300	0.161	-1.674	0.324	-0.379	0.660	0.425	-0.961	-0.118	-0.209	-0.272	-0.002	0.167	-0.829	-0.751	-0.787	0.215	0.435	-1.687	-0.633	1.016	-0.879	-0.939	-0.248	-0.213	1.048	0.012	0.344	-1.694	0.298	-0.966	-1.195	-0.578	-0.029	0.832	0.695	-0.175	0.464	-1.643	0.897	-0.535	-0.825	0.628	0.116	-0.274	0.980	-0.198	-0.662	-1.759	0.095	0.737	-0.500	0.583	-1.121	-1.097	1.371	-0.648	1.700	0.019	0.985	-0.693	2.065	0.012	0.552	2.457	-0.160	0.589	1.547	1.243	1.104	0.789	-1.399	-1.112	2.233	1.080	0.560	-0.074	-1.670	-0.255	0.260	0.203
0.212	-1.471	0.905	-0.520	0.216	-1.280	0.591	-0.775	-0.569	1.034	0.199	0.969	-0.472	-0.059	-0.142	0.129	0.704	1.789	0.363	-1.450	1.835	-1.824	0.512	-1.890	0.076	-0.519	0.771	0.510	-0.934	0.563	0.107	-0.134	0.009	-0.084	-1.122	-0.601	0.152	0.933	-0.027	-1.730	0.786	0.675	-1.687	0.313	-0.394	-0.104	-0.192	0.766	-0.111	0.512	-0.344	-0.345	0.086	-1.035	-0.778	-0.938	-0.454	-0.735	-0.676	0.863	-1.180	-0.933	-0.130	1.345	-0.482	1.588	-0.684	-0.665	0.455	-1.068	0.289	-0.501	0.178	-0.072	0.221	-0.197	0.066	0.387	1.813	0.849	-0.781	1.655	1.449	-0.539	0.274	0.213	0.491	-1.284	-0.595	0.150	-0.432
-1.339	-0.770	-0.175	-1.333	-0.862	-0.194	-1.375	-1.245	-0.687	-1.129	0.254	-1.466	-0.202	-1.192	0.820	1.020	-1.271	0.698	0.874	-0.965	-1.669	-3.468	1.344	0.462	-0.553	0.362	-0.070	1.460	-0.084	0.539	1.457	-2.020	-1.641	1.329	-0.207	0.800	0.339	1.575	1.707	1.770	0.139	0.665	0.715	-0.551	-2.016	-1.144	0.857	0.604	0.940	1.409	-0.963	0.454	1.635	-0.433	0.631	0.168	1.074	1.177	0.691	1.376	-1.155	-0.303	-0.393	0.650	0.416	0.876	-0.761	1.053	-0.730	0.991	0.425	1.064	0.197	0.281	0.406	-0.548	-0.164	0.136	1.295	1.465	0.934	1.009	1.169	-1.154	1.575	-1.691	-0.496	0.694	-0.295	-0.412	0.958
